STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
GHM00065457,"AKIM ODA, GH",1994-04-13,2.09,83,89,70
GHM00065457,"AKIM ODA, GH",1994-04-14,0.12,80,92,72
GHM00065457,"AKIM ODA, GH",1994-04-17,0.28,82,NA,74
GHM00065457,"AKIM ODA, GH",1994-04-18,0,83,NA,72
GHM00065457,"AKIM ODA, GH",1994-04-20,0.63,87,93,NA
GHM00065457,"AKIM ODA, GH",1994-04-23,2.17,80,90,71
GHM00065457,"AKIM ODA, GH",1994-04-28,NA,84,NA,72
GHM00065457,"AKIM ODA, GH",1994-04-30,NA,84,NA,73
GHM00065457,"AKIM ODA, GH",1994-05-01,0,83,92,72
GHM00065457,"AKIM ODA, GH",1994-05-02,NA,82,90,NA
GHM00065457,"AKIM ODA, GH",1994-05-03,0.71,79,92,71
GHM00065457,"AKIM ODA, GH",1994-05-04,0.08,79,90,72
GHM00065457,"AKIM ODA, GH",1994-05-05,0,81,89,NA
GHM00065457,"AKIM ODA, GH",1994-05-06,0.83,81,NA,73
GHM00065457,"AKIM ODA, GH",1994-05-07,0,83,NA,73
GHM00065457,"AKIM ODA, GH",1994-05-09,0.12,80,90,72
GHM00065457,"AKIM ODA, GH",1994-05-11,NA,81,92,72
GHM00065457,"AKIM ODA, GH",1994-05-14,NA,78,NA,73
GHM00065457,"AKIM ODA, GH",1994-05-15,0.08,76,NA,69
GHM00065457,"AKIM ODA, GH",1994-05-16,0,82,92,72
GHM00065457,"AKIM ODA, GH",1994-05-18,NA,80,92,72
GHM00065457,"AKIM ODA, GH",1994-05-19,0.39,82,NA,72
GHM00065457,"AKIM ODA, GH",1994-05-20,0,76,NA,NA
GHM00065457,"AKIM ODA, GH",1994-05-21,NA,82,NA,73
GHM00065457,"AKIM ODA, GH",1994-07-02,NA,80,85,NA
GHM00065457,"AKIM ODA, GH",1994-07-07,NA,78,87,NA
GHM00065457,"AKIM ODA, GH",1994-07-18,0.47,81,NA,72
GHM00065457,"AKIM ODA, GH",1994-07-23,NA,78,81,72
GHM00065457,"AKIM ODA, GH",1994-07-27,0.04,76,NA,73
GHM00065457,"AKIM ODA, GH",1994-08-03,0.16,76,86,72
GHM00065457,"AKIM ODA, GH",1994-08-07,0.35,80,87,71
GHM00065457,"AKIM ODA, GH",1994-08-08,0,77,NA,71
GHM00065457,"AKIM ODA, GH",1994-08-12,0,77,85,71
GHM00065457,"AKIM ODA, GH",1994-08-15,NA,77,NA,72
GHM00065457,"AKIM ODA, GH",1994-08-19,0,76,82,71
GHM00065457,"AKIM ODA, GH",1994-08-21,0.08,78,87,72
GHM00065457,"AKIM ODA, GH",1994-08-23,NA,79,NA,72
GHM00065457,"AKIM ODA, GH",1994-08-26,NA,79,NA,NA
GHM00065457,"AKIM ODA, GH",1994-09-03,0.51,74,NA,72
GHM00065457,"AKIM ODA, GH",1994-09-04,0.87,76,83,72
GHM00065457,"AKIM ODA, GH",1994-09-05,0.08,79,NA,72
GHM00065457,"AKIM ODA, GH",1994-09-07,0.28,76,NA,71
GHM00065457,"AKIM ODA, GH",1994-09-11,NA,78,NA,73
GHM00065457,"AKIM ODA, GH",1994-09-14,NA,76,NA,NA
GHM00065457,"AKIM ODA, GH",1994-09-15,0.2,78,84,72
GHM00065457,"AKIM ODA, GH",1994-09-17,NA,77,NA,NA
GHM00065457,"AKIM ODA, GH",1994-09-19,0.04,79,86,73
GHM00065457,"AKIM ODA, GH",1994-09-25,0.12,79,NA,73
GHM00065457,"AKIM ODA, GH",1994-10-02,NA,78,83,73
GHM00065457,"AKIM ODA, GH",1994-10-12,0.94,75,82,69
GHM00065457,"AKIM ODA, GH",1994-10-23,NA,81,NA,73
GHM00065457,"AKIM ODA, GH",1994-10-29,0.08,77,81,72
GHM00065457,"AKIM ODA, GH",1994-11-01,NA,81,90,71
GHM00065457,"AKIM ODA, GH",1994-11-27,NA,79,89,72
GHM00065457,"AKIM ODA, GH",1995-02-18,NA,81,NA,NA
GHM00065457,"AKIM ODA, GH",1995-02-19,NA,80,98,NA
GHM00065457,"AKIM ODA, GH",1995-02-24,NA,86,96,75
GHM00065457,"AKIM ODA, GH",1995-02-26,NA,90,NA,NA
GHM00065457,"AKIM ODA, GH",1995-03-13,NA,79,94,74
GHM00065457,"AKIM ODA, GH",1995-03-17,NA,83,92,77
GHM00065457,"AKIM ODA, GH",1995-03-18,NA,78,84,NA
GHM00065457,"AKIM ODA, GH",1995-03-24,NA,79,NA,NA
GHM00065457,"AKIM ODA, GH",1995-03-26,NA,82,94,71
GHM00065457,"AKIM ODA, GH",1995-03-29,NA,78,93,73
GHM00065457,"AKIM ODA, GH",1995-04-01,0.24,84,NA,76
GHM00065457,"AKIM ODA, GH",1995-04-02,0,83,98,72
GHM00065457,"AKIM ODA, GH",1995-04-03,0,88,NA,77
GHM00065457,"AKIM ODA, GH",1995-04-04,0,85,95,74
GHM00065457,"AKIM ODA, GH",1995-04-05,NA,81,NA,73
GHM00065457,"AKIM ODA, GH",1995-04-06,0,85,96,71
GHM00065457,"AKIM ODA, GH",1995-04-09,NA,83,NA,72
GHM00065457,"AKIM ODA, GH",1995-04-11,NA,74,NA,72
GHM00065457,"AKIM ODA, GH",1995-04-13,0.31,81,94,NA
GHM00065457,"AKIM ODA, GH",1995-04-14,0.71,82,NA,69
GHM00065457,"AKIM ODA, GH",1995-04-22,0.04,84,91,72
GHM00065457,"AKIM ODA, GH",1995-04-28,NA,84,NA,75
GHM00065457,"AKIM ODA, GH",1995-04-29,NA,80,NA,NA
GHM00065457,"AKIM ODA, GH",1995-05-05,NA,87,NA,NA
GHM00065457,"AKIM ODA, GH",1995-05-17,NA,83,93,NA
GHM00065457,"AKIM ODA, GH",1995-05-31,NA,82,NA,73
GHM00065457,"AKIM ODA, GH",1995-06-01,NA,83,91,73
GHM00065457,"AKIM ODA, GH",1995-06-04,0,82,89,NA
GHM00065457,"AKIM ODA, GH",1995-06-05,NA,79,NA,NA
GHM00065457,"AKIM ODA, GH",1995-06-06,NA,80,88,75
GHM00065457,"AKIM ODA, GH",1995-06-07,0.12,79,83,74
GHM00065457,"AKIM ODA, GH",1995-06-08,0,74,80,NA
GHM00065457,"AKIM ODA, GH",1995-06-09,1.65,78,87,69
GHM00065457,"AKIM ODA, GH",1995-06-10,0.39,83,89,72
GHM00065457,"AKIM ODA, GH",1995-06-11,0,81,NA,71
GHM00065457,"AKIM ODA, GH",1995-06-12,NA,79,89,NA
GHM00065457,"AKIM ODA, GH",1995-06-18,NA,84,88,NA
GHM00065457,"AKIM ODA, GH",1995-06-19,NA,79,88,NA
GHM00065457,"AKIM ODA, GH",1995-06-25,NA,78,NA,NA
GHM00065457,"AKIM ODA, GH",1995-07-10,NA,80,90,72
GHM00065457,"AKIM ODA, GH",1995-07-11,NA,79,84,73
GHM00065457,"AKIM ODA, GH",1995-07-15,0.04,81,87,73
GHM00065457,"AKIM ODA, GH",1995-08-09,0.75,76,81,72
GHM00065457,"AKIM ODA, GH",1995-08-10,0,81,86,NA
GHM00065457,"AKIM ODA, GH",1995-08-11,NA,80,NA,NA
GHM00065457,"AKIM ODA, GH",1996-05-10,0.35,80,90,74
GHM00065457,"AKIM ODA, GH",1996-05-19,NA,85,NA,74
GHM00065457,"AKIM ODA, GH",1996-05-24,0.08,81,NA,73
GHM00065457,"AKIM ODA, GH",1996-06-26,NA,79,89,73
GHM00065457,"AKIM ODA, GH",1996-07-02,1.57,74,78,NA
GHM00065457,"AKIM ODA, GH",1996-07-03,0.71,74,81,69
GHM00065457,"AKIM ODA, GH",1996-07-13,0.02,78,87,74
GHM00065457,"AKIM ODA, GH",1996-07-15,0.28,76,80,72
GHM00065457,"AKIM ODA, GH",1996-07-18,0.91,77,84,73
GHM00065457,"AKIM ODA, GH",1996-07-20,0,77,85,74
GHM00065457,"AKIM ODA, GH",1996-07-27,NA,78,83,72
GHM00065457,"AKIM ODA, GH",1996-08-02,0.04,78,81,72
GHM00065457,"AKIM ODA, GH",1996-08-04,0,74,78,70
GHM00065457,"AKIM ODA, GH",1996-08-05,0.12,76,82,70
GHM00065457,"AKIM ODA, GH",1996-08-11,0,81,89,71
GHM00065457,"AKIM ODA, GH",1996-08-20,NA,76,79,NA
GHM00065457,"AKIM ODA, GH",1996-08-22,NA,76,81,NA
GHM00065457,"AKIM ODA, GH",1996-08-30,NA,76,85,73
GHM00065457,"AKIM ODA, GH",1996-09-01,1.3,78,86,73
GHM00065457,"AKIM ODA, GH",1996-09-07,0.08,78,85,69
GHM00065457,"AKIM ODA, GH",1996-09-14,0.16,79,89,72
GHM00065457,"AKIM ODA, GH",1996-09-16,0,78,88,72
GHM00065457,"AKIM ODA, GH",1996-09-19,NA,79,84,NA
GHM00065457,"AKIM ODA, GH",1996-09-30,0.04,80,89,73
GHM00065457,"AKIM ODA, GH",1996-10-30,0,81,91,71
GHM00065457,"AKIM ODA, GH",1996-11-05,0,81,90,72
GHM00065457,"AKIM ODA, GH",1996-11-06,NA,82,NA,72
GHM00065457,"AKIM ODA, GH",1996-11-07,0,80,92,NA
GHM00065457,"AKIM ODA, GH",1996-11-12,NA,81,93,75
GHM00065457,"AKIM ODA, GH",1996-11-14,0,80,91,NA
GHM00065457,"AKIM ODA, GH",1996-11-16,NA,78,93,74
GHM00065457,"AKIM ODA, GH",1996-11-25,NA,83,90,75
GHM00065457,"AKIM ODA, GH",1996-11-27,NA,80,90,73
GHM00065457,"AKIM ODA, GH",1996-12-02,NA,80,85,NA
GHM00065457,"AKIM ODA, GH",1996-12-05,0,79,89,72
GHM00065457,"AKIM ODA, GH",1996-12-09,NA,76,87,NA
GHM00065457,"AKIM ODA, GH",1996-12-17,0,78,85,73
GHM00065457,"AKIM ODA, GH",1996-12-18,NA,79,87,72
GHM00065457,"AKIM ODA, GH",1996-12-20,NA,81,89,NA
GHM00065457,"AKIM ODA, GH",1996-12-27,NA,84,NA,NA
GHM00065457,"AKIM ODA, GH",1996-12-30,0.08,80,86,73
GHM00065457,"AKIM ODA, GH",1997-01-04,NA,81,91,NA
GHM00065457,"AKIM ODA, GH",1997-01-08,NA,84,89,NA
GHM00065457,"AKIM ODA, GH",1997-01-09,NA,83,91,75
GHM00065457,"AKIM ODA, GH",1997-01-27,NA,84,92,70
GHM00065457,"AKIM ODA, GH",1997-02-04,0,83,NA,67
GHM00065457,"AKIM ODA, GH",1997-04-21,NA,81,85,72
GHM00065457,"AKIM ODA, GH",1997-04-22,NA,78,87,74
GHM00065457,"AKIM ODA, GH",1997-04-23,0.75,80,88,72
GHM00065457,"AKIM ODA, GH",1997-04-24,0,83,88,NA
GHM00065457,"AKIM ODA, GH",1997-04-25,0,84,90,75
GHM00065457,"AKIM ODA, GH",1997-04-27,NA,82,92,NA
GHM00065457,"AKIM ODA, GH",1997-04-28,0.28,79,90,72
GHM00065457,"AKIM ODA, GH",1997-05-02,NA,81,NA,75
GHM00065457,"AKIM ODA, GH",1997-05-03,NA,76,90,73
GHM00065457,"AKIM ODA, GH",1997-05-04,0.2,81,90,71
GHM00065457,"AKIM ODA, GH",1997-05-06,0,82,92,72
GHM00065457,"AKIM ODA, GH",1997-05-07,NA,80,94,NA
GHM00065457,"AKIM ODA, GH",1997-05-08,NA,87,94,NA
GHM00065457,"AKIM ODA, GH",1997-05-09,0,83,91,75
GHM00065457,"AKIM ODA, GH",1997-05-10,NA,82,91,76
GHM00065457,"AKIM ODA, GH",1997-05-11,0.02,84,92,72
GHM00065457,"AKIM ODA, GH",1997-05-12,0,83,NA,76
GHM00065457,"AKIM ODA, GH",1997-05-13,1.26,78,92,72
GHM00065457,"AKIM ODA, GH",1997-05-14,0,85,92,NA
GHM00065457,"AKIM ODA, GH",1997-05-15,0.12,80,NA,74
GHM00065457,"AKIM ODA, GH",1997-05-16,0.31,81,93,72
GHM00065457,"AKIM ODA, GH",1997-05-18,NA,76,81,74
GHM00065457,"AKIM ODA, GH",1997-05-19,0.2,81,88,72
GHM00065457,"AKIM ODA, GH",1997-05-21,1.18,78,90,71
GHM00065457,"AKIM ODA, GH",1997-05-23,0.79,79,88,71
GHM00065457,"AKIM ODA, GH",1997-05-24,0,82,NA,72
GHM00065457,"AKIM ODA, GH",1997-05-25,NA,80,91,74
GHM00065457,"AKIM ODA, GH",1997-05-26,0.2,82,90,74
GHM00065457,"AKIM ODA, GH",1997-05-27,0,81,NA,NA
GHM00065457,"AKIM ODA, GH",1997-05-28,0.31,82,91,72
GHM00065457,"AKIM ODA, GH",1997-05-29,0,84,NA,75
GHM00065457,"AKIM ODA, GH",1997-05-30,0.04,81,89,74
GHM00065457,"AKIM ODA, GH",1997-05-31,0.01,78,NA,NA
GHM00065457,"AKIM ODA, GH",1997-06-01,0.08,79,88,75
GHM00065457,"AKIM ODA, GH",1997-06-02,0.67,80,90,NA
GHM00065457,"AKIM ODA, GH",1997-06-03,0.08,81,89,75
GHM00065457,"AKIM ODA, GH",1997-06-04,0,77,87,NA
GHM00065457,"AKIM ODA, GH",1997-06-05,2.09,77,86,72
GHM00065457,"AKIM ODA, GH",1997-06-06,0.24,81,90,74
GHM00065457,"AKIM ODA, GH",1997-06-07,0,83,NA,NA
GHM00065457,"AKIM ODA, GH",1997-06-11,NA,79,88,NA
GHM00065457,"AKIM ODA, GH",1997-06-12,NA,78,83,NA
GHM00065457,"AKIM ODA, GH",1997-06-13,0.12,79,84,73
GHM00065457,"AKIM ODA, GH",1997-06-14,0,78,NA,74
GHM00065457,"AKIM ODA, GH",1997-06-16,NA,80,85,NA
GHM00065457,"AKIM ODA, GH",1997-06-17,NA,78,84,NA
GHM00065457,"AKIM ODA, GH",1997-06-18,0.12,85,88,NA
GHM00065457,"AKIM ODA, GH",1997-06-19,0.67,79,87,NA
GHM00065457,"AKIM ODA, GH",1997-06-20,0,79,85,NA
GHM00065457,"AKIM ODA, GH",1997-06-21,0,80,86,72
GHM00065457,"AKIM ODA, GH",1997-06-23,NA,76,83,NA
GHM00065457,"AKIM ODA, GH",1997-06-24,NA,78,84,NA
GHM00065457,"AKIM ODA, GH",1997-06-26,0.08,78,NA,73
GHM00065457,"AKIM ODA, GH",1997-06-27,0,82,88,NA
GHM00065457,"AKIM ODA, GH",1997-06-29,0.02,76,85,73
GHM00065457,"AKIM ODA, GH",1997-06-30,0.28,81,NA,74
GHM00065457,"AKIM ODA, GH",1997-07-01,0,80,NA,74
GHM00065457,"AKIM ODA, GH",1997-07-02,NA,75,77,NA
GHM00065457,"AKIM ODA, GH",1997-07-03,NA,77,83,70
GHM00065457,"AKIM ODA, GH",1997-07-05,NA,79,NA,72
GHM00065457,"AKIM ODA, GH",1997-07-07,NA,81,85,NA
GHM00065457,"AKIM ODA, GH",1997-07-09,NA,78,NA,72
GHM00065457,"AKIM ODA, GH",1997-07-11,0.01,80,90,74
GHM00065457,"AKIM ODA, GH",1997-07-15,0.2,77,83,NA
GHM00065457,"AKIM ODA, GH",1997-07-16,0,80,84,NA
GHM00065457,"AKIM ODA, GH",1997-07-18,NA,75,80,71
GHM00065457,"AKIM ODA, GH",1997-07-19,0,75,86,67
GHM00065457,"AKIM ODA, GH",1997-07-20,NA,77,83,72
GHM00065457,"AKIM ODA, GH",1997-07-21,0,76,81,72
GHM00065457,"AKIM ODA, GH",1997-07-23,NA,79,NA,72
GHM00065457,"AKIM ODA, GH",1997-07-25,NA,76,83,73
GHM00065457,"AKIM ODA, GH",1997-07-26,0.55,79,84,72
GHM00065457,"AKIM ODA, GH",1997-07-27,0,80,87,NA
GHM00065457,"AKIM ODA, GH",1997-07-29,0,78,NA,72
GHM00065457,"AKIM ODA, GH",1997-07-31,0.43,76,79,72
GHM00065457,"AKIM ODA, GH",1997-08-01,0,76,79,NA
GHM00065457,"AKIM ODA, GH",1997-08-05,NA,77,NA,NA
GHM00065457,"AKIM ODA, GH",1997-08-08,NA,76,NA,72
GHM00065457,"AKIM ODA, GH",1997-08-09,NA,77,86,NA
GHM00065457,"AKIM ODA, GH",1997-08-12,NA,79,88,73
GHM00065457,"AKIM ODA, GH",1997-08-13,NA,79,NA,NA
GHM00065457,"AKIM ODA, GH",1997-08-14,NA,78,82,71
GHM00065457,"AKIM ODA, GH",1997-08-15,NA,80,85,NA
GHM00065457,"AKIM ODA, GH",1997-08-16,NA,78,83,NA
GHM00065457,"AKIM ODA, GH",1997-08-17,NA,78,85,NA
GHM00065457,"AKIM ODA, GH",1997-08-19,0.2,75,82,72
GHM00065457,"AKIM ODA, GH",1997-08-20,0.2,79,NA,72
GHM00065457,"AKIM ODA, GH",1997-08-21,0,79,85,NA
GHM00065457,"AKIM ODA, GH",1997-08-22,NA,79,85,NA
GHM00065457,"AKIM ODA, GH",1997-08-23,0,79,NA,73
GHM00065457,"AKIM ODA, GH",1997-08-25,0.02,80,NA,73
GHM00065457,"AKIM ODA, GH",1997-08-27,NA,80,86,NA
GHM00065457,"AKIM ODA, GH",1997-08-30,0.12,80,86,73
GHM00065457,"AKIM ODA, GH",1997-09-02,0,78,88,72
GHM00065457,"AKIM ODA, GH",1997-09-03,NA,75,85,NA
GHM00065457,"AKIM ODA, GH",1997-09-04,NA,79,87,72
GHM00065457,"AKIM ODA, GH",1997-09-05,0,81,89,73
GHM00065457,"AKIM ODA, GH",1997-09-06,0,82,NA,NA
GHM00065457,"AKIM ODA, GH",1997-09-10,NA,81,90,73
GHM00065457,"AKIM ODA, GH",1997-09-11,NA,77,81,NA
GHM00065457,"AKIM ODA, GH",1997-09-12,0.12,81,89,71
GHM00065457,"AKIM ODA, GH",1997-09-13,0,79,NA,71
GHM00065457,"AKIM ODA, GH",1997-09-14,0.28,81,89,74
GHM00065457,"AKIM ODA, GH",1997-09-15,0.08,84,91,73
GHM00065457,"AKIM ODA, GH",1997-09-16,0,80,89,72
GHM00065457,"AKIM ODA, GH",1997-09-19,NA,83,NA,NA
GHM00065457,"AKIM ODA, GH",1997-09-21,NA,80,90,72
GHM00065457,"AKIM ODA, GH",1997-09-23,NA,82,90,75
GHM00065457,"AKIM ODA, GH",1997-09-25,NA,85,92,NA
GHM00065457,"AKIM ODA, GH",1997-09-26,NA,80,93,NA
GHM00065457,"AKIM ODA, GH",1997-09-27,0.08,81,92,NA
GHM00065457,"AKIM ODA, GH",1997-09-28,0,82,NA,71
GHM00065457,"AKIM ODA, GH",1997-09-29,NA,81,90,75
GHM00065457,"AKIM ODA, GH",1997-10-01,0.04,82,NA,73
GHM00065457,"AKIM ODA, GH",1997-10-02,0,83,NA,74
GHM00065457,"AKIM ODA, GH",1997-10-03,NA,85,94,NA
GHM00065457,"AKIM ODA, GH",1997-10-04,NA,81,91,NA
GHM00065457,"AKIM ODA, GH",1997-10-05,NA,82,88,NA
GHM00065457,"AKIM ODA, GH",1997-10-06,0.04,83,NA,73
GHM00065457,"AKIM ODA, GH",1997-10-07,0.24,76,89,70
GHM00065457,"AKIM ODA, GH",1997-10-08,0,81,NA,73
GHM00065457,"AKIM ODA, GH",1997-10-09,0.31,81,93,75
GHM00065457,"AKIM ODA, GH",1997-10-11,0.02,78,89,71
GHM00065457,"AKIM ODA, GH",1997-10-12,0.01,83,NA,73
GHM00065457,"AKIM ODA, GH",1997-10-13,0,80,91,73
GHM00065457,"AKIM ODA, GH",1997-10-14,0.01,82,89,73
GHM00065457,"AKIM ODA, GH",1997-10-15,0.02,81,91,74
GHM00065457,"AKIM ODA, GH",1997-10-16,0,84,90,NA
GHM00065457,"AKIM ODA, GH",1997-10-17,NA,83,NA,73
GHM00065457,"AKIM ODA, GH",1997-10-18,0.02,79,NA,NA
GHM00065457,"AKIM ODA, GH",1997-10-20,NA,79,89,72
GHM00065457,"AKIM ODA, GH",1997-10-21,NA,84,NA,NA
GHM00065457,"AKIM ODA, GH",1997-10-30,0.04,83,NA,72
GHM00065457,"AKIM ODA, GH",1997-11-03,0.28,83,92,72
GHM00065457,"AKIM ODA, GH",1997-11-04,0,85,92,NA
GHM00065457,"AKIM ODA, GH",1997-11-05,0,77,NA,NA
GHM00065457,"AKIM ODA, GH",1997-11-20,0.47,80,91,70
GHM00065457,"AKIM ODA, GH",1997-11-24,NA,84,NA,76
GHM00065457,"AKIM ODA, GH",1997-11-25,NA,83,NA,NA
GHM00065457,"AKIM ODA, GH",1997-11-28,0.02,82,90,71
GHM00065457,"AKIM ODA, GH",1997-11-30,0,82,NA,72
GHM00065457,"AKIM ODA, GH",1997-12-01,0,79,91,NA
GHM00065457,"AKIM ODA, GH",1997-12-09,0,86,91,73
GHM00065457,"AKIM ODA, GH",1997-12-14,NA,82,90,73
GHM00065457,"AKIM ODA, GH",1997-12-18,NA,85,90,NA
GHM00065457,"AKIM ODA, GH",1997-12-23,NA,82,91,NA
GHM00065457,"AKIM ODA, GH",1997-12-27,NA,78,87,NA
GHM00065457,"AKIM ODA, GH",1998-01-03,NA,82,NA,73
GHM00065457,"AKIM ODA, GH",1998-01-25,0,82,93,73
GHM00065457,"AKIM ODA, GH",1998-02-02,0,85,95,74
GHM00065457,"AKIM ODA, GH",1998-02-08,NA,90,96,NA
GHM00065457,"AKIM ODA, GH",1998-02-17,NA,87,94,NA
GHM00065457,"AKIM ODA, GH",1998-04-03,1.42,83,NA,76
GHM00065457,"AKIM ODA, GH",1998-04-07,NA,86,NA,74
GHM00065457,"AKIM ODA, GH",1998-04-11,NA,87,NA,77
GHM00065457,"AKIM ODA, GH",1998-04-21,0.24,86,NA,74
GHM00065457,"AKIM ODA, GH",1998-05-07,0.47,67,NA,NA
GHM00065457,"AKIM ODA, GH",1998-05-11,2.76,80,NA,71
GHM00065457,"AKIM ODA, GH",1998-05-13,0,82,NA,NA
GHM00065457,"AKIM ODA, GH",1998-05-15,NA,84,NA,75
GHM00065457,"AKIM ODA, GH",1998-05-21,NA,85,NA,75
GHM00065457,"AKIM ODA, GH",1998-06-08,NA,83,NA,76
GHM00065457,"AKIM ODA, GH",1998-06-29,0.35,79,NA,72
GHM00065457,"AKIM ODA, GH",1998-08-20,0,80,86,70
GHM00065457,"AKIM ODA, GH",1998-08-24,0.02,80,86,72
GHM00065457,"AKIM ODA, GH",1999-03-24,NA,85,NA,72
GHM00065457,"AKIM ODA, GH",1999-03-26,NA,81,NA,73
GHM00065457,"AKIM ODA, GH",1999-03-28,NA,84,94,74
GHM00065457,"AKIM ODA, GH",1999-04-06,NA,89,95,NA
GHM00065457,"AKIM ODA, GH",1999-04-25,NA,83,92,72
GHM00065457,"AKIM ODA, GH",1999-04-26,NA,88,94,NA
GHM00065457,"AKIM ODA, GH",1999-04-27,NA,78,89,72
GHM00065457,"AKIM ODA, GH",1999-04-28,NA,80,NA,71
GHM00065457,"AKIM ODA, GH",1999-04-29,NA,84,91,NA
GHM00065457,"AKIM ODA, GH",1999-05-04,NA,83,91,72
GHM00065457,"AKIM ODA, GH",1999-05-05,NA,82,92,63
GHM00065457,"AKIM ODA, GH",1999-05-10,NA,77,81,72
GHM00065457,"AKIM ODA, GH",1999-05-15,NA,78,85,72
GHM00065457,"AKIM ODA, GH",1999-05-18,NA,89,93,NA
GHM00065457,"AKIM ODA, GH",1999-07-03,NA,77,NA,70
GHM00065457,"AKIM ODA, GH",1999-07-08,NA,78,NA,71
GHM00065457,"AKIM ODA, GH",1999-09-07,NA,77,85,NA
GHM00065457,"AKIM ODA, GH",1999-11-03,0.87,82,87,72
GHM00065457,"AKIM ODA, GH",1999-12-11,NA,85,91,NA
GHM00065457,"AKIM ODA, GH",2000-06-17,0.16,78,84,75
GHM00065457,"AKIM ODA, GH",2000-08-04,0.02,74,77,72
GHM00065457,"AKIM ODA, GH",2000-08-29,0.08,78,86,73
GHM00065457,"AKIM ODA, GH",2000-09-01,0.03,79,88,72
GHM00065457,"AKIM ODA, GH",2000-12-12,NA,76,NA,66
GHM00065457,"AKIM ODA, GH",2001-02-18,NA,78,NA,72
GHM00065457,"AKIM ODA, GH",2001-02-20,NA,78,100,70
GHM00065457,"AKIM ODA, GH",2001-02-22,0.02,83,99,73
GHM00065457,"AKIM ODA, GH",2001-02-24,NA,87,98,75
GHM00065457,"AKIM ODA, GH",2001-04-08,NA,80,92,NA
GHM00065457,"AKIM ODA, GH",2002-02-08,NA,84,95,74
GHM00065457,"AKIM ODA, GH",2002-02-26,NA,87,95,NA
GHM00065457,"AKIM ODA, GH",2002-03-02,NA,81,93,73
GHM00065457,"AKIM ODA, GH",2002-05-10,NA,83,93,NA
GHM00065457,"AKIM ODA, GH",2002-11-07,0.01,78,NA,72
GHM00065457,"AKIM ODA, GH",2002-11-13,NA,78,NA,NA
GHM00065457,"AKIM ODA, GH",2002-11-20,0,78,91,71
GHM00065457,"AKIM ODA, GH",2002-11-22,0.16,78,NA,73
GHM00065457,"AKIM ODA, GH",2002-11-25,0.2,78,91,71
GHM00065457,"AKIM ODA, GH",2002-11-29,0.12,80,91,72
GHM00065457,"AKIM ODA, GH",2002-11-30,0,81,91,72
GHM00065457,"AKIM ODA, GH",2002-12-03,0,81,90,NA
GHM00065457,"AKIM ODA, GH",2002-12-07,NA,80,92,72
GHM00065457,"AKIM ODA, GH",2002-12-09,0.02,78,88,71
GHM00065457,"AKIM ODA, GH",2002-12-14,0,82,91,75
GHM00065457,"AKIM ODA, GH",2002-12-15,0,82,92,75
GHM00065457,"AKIM ODA, GH",2002-12-17,NA,79,NA,70
GHM00065457,"AKIM ODA, GH",2002-12-26,NA,79,87,NA
GHM00065457,"AKIM ODA, GH",2003-01-04,0,81,90,73
GHM00065457,"AKIM ODA, GH",2003-01-11,0,82,92,75
GHM00065457,"AKIM ODA, GH",2003-01-14,NA,79,NA,73
GHM00065457,"AKIM ODA, GH",2003-01-18,0,83,92,76
GHM00065457,"AKIM ODA, GH",2003-01-23,NA,77,NA,NA
GHM00065457,"AKIM ODA, GH",2003-01-26,0,80,88,73
GHM00065457,"AKIM ODA, GH",2003-01-28,NA,81,92,NA
GHM00065457,"AKIM ODA, GH",2003-01-29,0,77,93,64
GHM00065457,"AKIM ODA, GH",2003-01-31,0,81,92,NA
GHM00065457,"AKIM ODA, GH",2003-02-01,NA,82,93,NA
GHM00065457,"AKIM ODA, GH",2003-02-03,0,85,97,76
GHM00065457,"AKIM ODA, GH",2003-02-04,NA,83,NA,77
GHM00065457,"AKIM ODA, GH",2003-02-05,0,85,96,76
GHM00065457,"AKIM ODA, GH",2003-02-20,0,83,94,77
GHM00065457,"AKIM ODA, GH",2003-02-28,0.67,80,91,NA
GHM00065457,"AKIM ODA, GH",2003-03-02,NA,78,94,70
GHM00065457,"AKIM ODA, GH",2003-03-03,NA,76,92,73
GHM00065457,"AKIM ODA, GH",2003-03-05,0,86,94,74
GHM00065457,"AKIM ODA, GH",2003-03-14,0,84,96,74
GHM00065457,"AKIM ODA, GH",2003-03-24,0.04,84,97,73
GHM00065457,"AKIM ODA, GH",2003-04-07,NA,85,93,NA
GHM00065457,"AKIM ODA, GH",2003-04-08,NA,81,NA,73
GHM00065457,"AKIM ODA, GH",2003-04-09,NA,80,90,72
GHM00065457,"AKIM ODA, GH",2003-04-13,NA,85,92,NA
GHM00065457,"AKIM ODA, GH",2003-04-20,NA,80,NA,73
GHM00065457,"AKIM ODA, GH",2003-04-23,NA,80,92,NA
GHM00065457,"AKIM ODA, GH",2003-04-27,NA,76,81,NA
GHM00065457,"AKIM ODA, GH",2003-05-11,0,80,93,NA
GHM00065457,"AKIM ODA, GH",2003-05-14,NA,83,92,NA
GHM00065457,"AKIM ODA, GH",2003-05-19,0.16,80,90,NA
GHM00065457,"AKIM ODA, GH",2003-05-23,NA,85,93,74
GHM00065457,"AKIM ODA, GH",2003-06-10,0.63,78,89,74
GHM00065457,"AKIM ODA, GH",2003-06-12,NA,80,84,74
GHM00065457,"AKIM ODA, GH",2003-06-15,0.2,79,NA,74
